09,001,01,02,59,4687183999,Marta  agusto  Londoño,10,2,C,51,F
12,225,02,01,24,4596616030,Fabio  Martínez  López,1,4,C,50,F
13,001,01,05,32,8695847081,Safia casallas Ramos,6,2,C,59,NB
23,031,99,02,28,1839440804,Zuzen casallas  López,1,2,A,74,F
07,106,00,00,64,6430092868,Santiago diaz Ramos,3,6,C,38,M
88,250,10,82,12,3659551971,Marta García Ramírez,0,3,C,57,F
15,142,02,02,12,8844935017,Liam  agusto Gutiérrez,1,4,C,31,F
17,019,99,28,58,2329204432,Adara vega Quintero,7,4,A,72,F
19,001,04,01,40,9343978768,Fabio uribe Ramírez,6,7,C,52,NB
88,495,05,04,59,9658032084,Víctor florinda Hernández,10,3,A,68,NB
07,277,01,02,19,2620300977,Zuzen  agusto Dammer,1,7,C,25,F
15,193,99,50,12,3117537136,Adara rolda Hernández,5,5,C,30,F
13,032,99,70,38,3424641716,Jesús agudelo pitt,6,2,A,30,NB
19,079,99,03,97,7978645226,Juan rolda rincon,2,5,A,29,M
19,061,99,10,34,1903823921,Marta Inna Herrera,5,6,C,19,F
46,815,00,00,63,5195656395,Radu duque veloza,2,4,C,20,M
09,001,05,02,70,2437214822,Adara casallas  Londoño,8,5,A,52,F
15,172,00,00,98,8543980687,Jesús rogers Herrera,5,3,A,29,F
17,037,00,00,20,5637038959,Safia agudelo rubio,7,1,C,53,F
27,169,99,49,25,2455900851,Víctor Moncada  Londoño,1,2,A,24,NB
09,004,99,02,99,7024018547,Radu rubiano Ramírez,3,2,C,55,M
31,097,99,25,76,4640916801,Santiago  Martínez Dammer,7,5,C,55,NB
11,010,99,08,21,9993857239,Fabio  agusto Ortiz,2,3,C,56,F
13,001,02,04,17,8233881612,Eleazar rojas chud,9,3,C,68,M
31,037,99,15,11,2613916963,Radu  Martínez Ramírez,8,1,A,34,M
29,103,99,02,76,5455048649,Lara casallas rubio,10,6,A,63,F
15,094,02,05,59,7516536332,Fabio casallas Dammer,4,3,A,45,F
23,139,99,B9,16,4529569620,Cesar García rubio,9,1,C,20,F
07,008,99,24,28,4860315761,Adara Inna Herrera,4,2,A,33,NB
16,001,08,93,10,5397605390,Jesús rogers alcapone,8,7,C,67,M
17,040,99,09,54,4426191532,Jeferson duque chud,7,2,C,73,M
23,139,99,H1,29,7784700398,Ben Inna rubio,3,2,C,75,NB
12,700,99,30,65,2245541240,Liam florinda duran,9,1,A,27,F
01,049,07,01,12,1763516378,Jimena  agusto Herrera,2,4,A,55,NB
88,495,10,81,80,5634187951,Liam  Martínez  Londoño,0,1,A,65,F
28,220,99,41,40,7479238403,Liam aristizabal Quintero,10,1,A,53,F
01,298,00,00,75,1346278574,Juan rogers Dammer,7,6,A,51,NB
01,121,99,02,75,7126411978,Jesús JOHNSON Hernández,10,4,A,40,M
27,130,99,07,22,8755480732,Cesar  Martínez Mosquera,4,7,A,65,NB
31,001,17,03,86,4694551452,Mateo duque Arias,0,1,A,69,F
01,130,99,30,50,6826502979,Eleazar agudelo Ramírez,1,5,A,40,F
16,001,16,40,49,5989026366,Víctor rolda alcapone,5,6,A,55,NB
27,037,99,02,47,6725391011,Paker uribe Mosquera,9,1,C,64,NB
88,700,05,81,58,1661497512,Zuzen JOHNSON Mosquera,4,2,A,19,F
31,109,00,00,74,6621537259,Inna  Martínez Ramos,3,2,C,34,M
24,001,02,01,11,7296146880,Víctor García guarin,10,2,C,67,M
64,002,02,01,70,4039224349,Fabio Rocha cuadrado,9,5,C,45,M
16,001,11,37,84,2304318177,Paker  Martínez Ortiz,9,5,A,28,NB
26,010,99,50,23,4255775285,Noah Núñez guarin,4,3,C,19,NB
11,001,01,03,78,2269679947,Juan casallas Dammer,1,5,A,60,M
48,016,99,20,73,6401518838,Juan aristizabal  López,3,2,C,26,M
01,237,99,06,30,1511751121,Marta Moncada Ramos,7,5,A,58,F
46,830,99,15,40,1007589293,Liam Moncada Castro,1,1,A,54,F
21,070,99,14,72,6705049264,Marta ovalle  Londoño,9,5,C,25,F
23,079,99,35,10,8657478322,Jeferson aristizabal Dammer,1,6,A,69,NB
52,020,00,00,98,6830971209,Santiago rogers  López,6,4,C,62,M
24,086,99,15,48,4855803670,Jimena diaz Ramos,5,6,A,33,NB
16,001,14,07,17,2967087734,Fabio casallas Herrera,2,1,A,50,NB
24,001,99,41,81,2728655976,Marta diaz cuadrado,10,3,C,69,M
23,010,99,12,59,5163088122,Liam florinda pitt,5,1,C,68,NB
16,001,10,44,92,3180076559,Mateo rogers  López,10,5,C,29,NB
13,022,99,09,33,1932104217,Ben Inna rubio,9,1,C,27,F
17,006,99,23,72,9570539575,Víctor casallas chud,1,1,A,63,NB
16,001,07,16,15,1561879534,Cesar arrieta Dammer,6,6,C,67,F
19,001,02,01,94,7234788446,Jesús diaz Gutiérrez,5,7,A,23,M
28,280,99,57,83,3487433681,tony Núñez guarin,0,3,A,35,F
12,875,99,24,73,7721868789,Safia rogers Gutiérrez,3,1,C,41,F
24,001,02,02,77,9979625735,Fabio Núñez alcapone,3,1,A,53,M
16,001,11,65,14,1645850418,Lara  agusto Mosquera,1,6,C,70,M
17,006,99,16,75,2492580593,Ben Inna rubio,3,6,A,56,F
27,193,99,18,47,6786687560,Santiago JOHNSON Gutiérrez,8,4,C,38,F
48,001,99,34,61,1633581173,Ben duque alcapone,5,4,C,72,M
16,001,07,18,52,7548716091,Inna rubiano Mosquera,1,1,C,47,NB
11,025,99,83,17,8167221011,Jesús rojas Gutiérrez,1,1,A,32,F
28,220,99,62,73,9976934933,Jesús casallas Ortiz,7,2,A,46,M
17,027,99,20,97,3567110186,Lara florinda  López,7,6,C,35,NB
01,088,01,03,51,8177762607,Víctor  agusto guarin,0,5,A,47,M
01,001,22,02,89,7537769058,Eleazar uribe Ramos,9,5,C,39,F
52,046,99,45,69,3805325533,Marta casallas  López,6,2,C,28,F
21,012,99,30,29,4000743007,Jimena Inna Gutiérrez,2,1,A,29,M
01,206,99,18,71,6557814252,Eleazar rolda Ramos,9,2,A,51,F
25,007,99,05,45,3907813728,Liam aristizabal Hernández,9,1,C,61,NB
11,007,99,33,17,5490367019,Juan diaz veloza,10,7,A,24,NB
05,097,99,01,32,1570367583,Cesar Rocha Arias,6,2,A,25,M
16,001,05,22,28,7265325070,Marta rojas Hernández,4,3,C,59,F
15,061,99,21,67,5835136636,Paker rolda duran,2,2,A,18,M
44,012,00,00,76,2852148001,Marta uribe Quintero,0,1,A,37,F
01,295,99,11,14,3592696199,Mateo diaz Ruiz,9,2,A,58,M
15,323,99,15,81,6725360398,Paker JOHNSON Arias,3,2,A,75,NB
52,045,99,06,38,6102211812,Liam vega Ruiz,7,2,A,18,M
29,097,99,80,62,4988049035,Adara Núñez Ruiz,1,3,A,18,M
11,067,00,00,90,8834278579,Safia  agusto Ruiz,6,6,C,75,NB
23,142,99,24,86,4992755279,Juan diaz  Londoño,6,5,C,27,NB
21,070,99,04,11,4032261662,Zuzen aristizabal Ramírez,4,2,A,18,M
31,049,01,01,24,2791774722,Fabio duque veloza,5,2,C,25,F
88,220,15,84,56,9057161835,Mateo rogers Arias,1,6,A,52,F
16,001,11,05,74,7010910085,Marta rolda Castro,6,3,C,61,M
03,007,01,02,28,4137973235,Jeferson casallas Castro,0,3,C,29,M
29,001,11,03,42,2944875541,Paker diaz guarin,0,1,A,23,M
03,001,24,04,84,3061619595,Paker rogers alcapone,1,3,C,48,F
19,061,01,01,33,8088927062,Inna rubiano  López,6,4,A,71,M
28,001,98,01,54,1641555011,Marta arrieta  López,0,6,A,63,F
11,001,05,02,48,3176435794,Lara casallas Ruiz,10,3,A,36,M
27,013,02,02,42,9635650137,Jeferson ovalle rubio,4,1,C,62,M
24,029,99,35,45,9773989056,Zuzen vega Arias,10,2,C,20,F
16,001,05,18,84,3049375322,Radu rubiano Ramos,1,2,C,72,NB
11,043,99,40,14,7421981066,Jeferson rubiano Ramírez,7,2,A,36,M
21,040,99,11,39,6876896048,Lara arrieta cuadrado,4,7,A,22,F
29,073,02,02,26,9459629577,Liam rogers veloza,3,7,A,69,F
05,025,99,13,70,5627388214,Lara duque Ramos,3,2,A,25,M
07,283,00,00,76,9036133568,Inna arrieta Herrera,3,4,A,62,F
31,106,07,02,31,4334791895,tony rubiano Hernández,6,2,C,56,NB
23,064,99,70,36,9575206631,Cesar Rocha  Londoño,4,5,A,29,F
25,054,02,06,49,8438489027,Noah rojas Mosquera,10,6,A,30,NB
09,052,00,00,66,2997819038,Lara rojas Dammer,10,7,C,26,F
13,019,99,09,23,8880331114,Ben García Ramírez,8,3,A,58,F
13,040,99,31,82,8998208220,Jesús JOHNSON Hernández,4,7,C,70,M
23,082,99,03,35,2158798441,Ben casallas alcapone,2,4,C,43,NB
88,815,10,86,12,6934904420,Lara vega Mosquera,7,2,C,75,NB
09,001,08,04,74,8977927591,Radu florinda  Londoño,3,4,C,72,F
03,001,21,04,75,9754285755,Noah Inna Arias,10,2,A,43,F
25,043,99,28,94,6132294098,Cesar casallas alcapone,0,6,A,56,NB
17,040,99,03,44,4751752226,Radu aristizabal rincon,1,6,C,64,F
48,004,00,00,42,6230831484,Jimena arrieta Gutiérrez,3,3,A,26,NB
12,001,99,55,51,7917705497,Cesar rojas Ruiz,0,2,C,27,F
28,050,00,00,74,5991574937,Marta Moncada guarin,3,5,A,64,NB
09,103,99,25,39,6434245876,Mateo  Martínez Dammer,4,3,C,47,M
31,034,03,01,48,7375893464,Jimena arrieta Gutiérrez,6,5,A,73,M
88,690,05,81,81,2288143660,Juan rogers nieto,5,7,A,53,M
88,135,05,83,96,7085331922,Cesar Moncada rubio,0,5,A,30,M
16,001,10,25,15,3521428436,Juan uribe Dammer,10,7,C,75,F
17,006,99,14,10,9847148761,Jimena García Dammer,7,6,A,28,M
11,040,99,03,90,2411665591,Zuzen vega rincon,4,4,C,34,M
01,218,03,05,23,8994198948,Paker rojas alcapone,5,4,A,39,F
05,006,99,15,69,9931445963,Zuzen Núñez nieto,8,1,C,57,M
26,001,06,04,46,2064128033,Marta JOHNSON Quintero,7,6,C,38,F
29,089,99,30,88,2661027014,Jesús Inna cuadrado,5,4,C,70,F
07,070,99,23,22,9113383623,Jesús uribe Quintero,7,7,A,44,F
01,154,99,05,27,9423831444,Cesar García nieto,2,7,A,56,M
25,001,05,03,57,4729853223,Eleazar Inna Ramos,2,4,A,30,NB
01,115,99,07,84,2193982401,Fabio arrieta  López,0,7,C,67,NB
31,055,02,01,60,2100908978,Jesús agudelo  López,0,2,C,70,NB
27,001,01,06,57,9864616227,Juan rolda Castro,6,3,C,51,F
05,026,99,36,11,5630709928,Santiago García Ramos,5,2,A,65,F
25,061,99,21,18,4183507589,Marta rolda Ramos,3,5,A,27,M
01,229,00,00,49,8439833985,Paker rubiano veloza,4,1,A,43,M
11,087,99,58,70,1452110427,Juan duque chud,5,2,C,24,NB
01,062,99,20,55,4856995726,tony vega veloza,2,7,C,26,F
31,112,99,17,26,7159163355,Paker Inna Ortiz,2,5,C,61,NB
05,028,99,25,49,8403954713,Inna rolda veloza,5,6,C,68,F
03,001,29,03,65,6830492055,Fabio florinda veloza,2,6,A,18,F
28,001,99,66,43,7607434283,Víctor JOHNSON  López,2,4,C,56,NB
23,139,99,48,47,4909336997,Ben rubiano guarin,0,5,C,18,F
52,043,99,83,37,2204246326,Noah rubiano guarin,1,7,A,45,F
23,007,00,00,35,2252885318,Víctor duque rubio,7,6,C,35,M
05,027,99,25,47,8226251352,Safia aristizabal Quintero,2,5,C,40,F
26,040,00,00,58,6183344230,Jeferson vega rubio,4,5,C,50,NB
05,018,99,20,28,9297601245,Noah rolda  López,3,2,A,22,M
11,087,99,40,19,3310601427,Safia aristizabal Mosquera,3,1,A,66,M
21,070,99,15,86,5882760713,Cesar Inna rubio,3,1,C,38,M
16,001,08,62,89,1548443907,tony  Martínez veloza,6,1,A,54,NB
52,001,12,01,95,4271527367,Liam ovalle Mosquera,8,5,C,24,NB
52,044,00,00,44,7447211385,Liam  agusto chud,7,6,A,46,M
01,001,10,01,41,3420571118,tony rolda pitt,2,1,C,24,M
88,370,05,82,61,5550193039,Mateo  agusto Herrera,7,1,A,27,F
27,151,00,00,21,2761579735,Radu vega Hernández,8,7,A,30,NB
05,001,98,01,44,3971453039,Víctor aristizabal veloza,8,4,A,31,M
31,040,99,49,12,2381550159,Jimena  Martínez rubio,5,4,A,38,NB
05,028,99,49,81,6386792565,Ben Núñez duran,6,2,A,68,F
16,001,05,28,36,8705434159,Juan arrieta pitt,2,4,A,28,M
11,007,99,31,80,3152025529,Jesús rojas Dammer,1,4,C,65,NB
11,034,99,32,81,3231712261,Lara florinda Ruiz,9,1,A,46,M
15,055,02,07,46,4947413552,Eleazar rubiano Ramírez,1,5,A,19,NB
46,040,99,56,35,1919148496,Zuzen  Martínez Dammer,2,4,C,23,M
05,041,99,02,27,8966350638,Víctor García duran,4,1,C,58,M
88,360,57,84,41,8116103953,Mateo florinda rubio,0,6,A,58,NB
16,001,13,30,46,8009499447,Zuzen duque Quintero,0,7,C,18,NB
31,019,99,89,51,2281860291,Jesús agudelo Quintero,7,2,A,71,NB
88,815,65,83,88,8135744873,Paker rubiano alcapone,9,7,A,60,NB
27,220,00,01,35,8372134510,Jeferson Inna Hernández,2,2,C,20,NB
25,085,99,47,77,6013556447,tony rogers duran,6,3,C,71,M
15,214,99,07,43,3684733439,Lara ovalle Ramírez,8,1,C,42,F
31,001,99,37,18,8745654911,Adara casallas rubio,7,6,C,43,NB
25,013,99,11,44,2137424773,Víctor Rocha Gutiérrez,3,7,C,66,NB
19,019,99,03,94,3416759363,Safia agudelo veloza,3,6,C,33,M
31,052,00,00,89,7270989411,Safia aristizabal Ortiz,2,3,C,54,NB
05,127,99,01,16,7859625700,Radu rolda Ruiz,8,7,C,65,F
03,049,02,02,83,9612958242,Mateo Núñez alcapone,4,7,A,20,M
21,052,02,01,61,8823242770,Mateo duque rincon,1,5,A,42,M
01,049,08,01,51,4817104097,Lara diaz Mosquera,1,7,A,69,M
12,075,90,01,51,9685938239,Adara García pitt,4,4,A,38,M
15,178,99,08,59,2455140429,Radu vega Ramos,9,4,A,35,F
03,052,01,06,42,4661395266,Jeferson casallas pitt,3,5,A,56,M
88,495,10,02,87,8915689391,Jeferson rolda veloza,5,4,A,39,M
23,139,99,45,98,1610611634,tony arrieta Gutiérrez,4,4,C,41,F
68,010,00,00,24,1832728541,Eleazar rubiano Herrera,9,1,A,56,M
88,455,05,84,90,3281012224,Safia Inna rincon,5,6,A,32,M
16,001,07,05,65,6558311726,Mateo JOHNSON Herrera,1,6,C,50,M
25,043,99,06,58,1090385781,Ben diaz Ramos,1,6,A,49,NB
88,370,05,81,74,5219178112,Radu uribe  López,2,6,C,39,M
01,031,99,05,11,4616839341,Jesús agudelo Mosquera,3,4,A,64,F
52,046,99,15,96,3986116024,Adara casallas Herrera,2,4,C,47,M
01,231,00,01,34,2011257143,Liam rolda  Londoño,7,3,A,44,NB
15,334,99,03,60,9368541796,Santiago Inna Dammer,4,6,A,47,F
09,103,99,16,58,9330216299,Radu rubiano Quintero,5,4,A,49,NB
24,070,99,20,69,3766749670,Zuzen ovalle duran,3,7,C,25,NB
27,193,99,48,41,4926143498,Jimena  agusto Gutiérrez,0,6,C,66,M
11,005,99,10,13,1477772444,Santiago rojas alcapone,9,3,A,60,NB
28,042,99,41,52,1976523502,Zuzen florinda alcapone,6,3,C,74,M
15,160,01,01,29,8424420503,Fabio vega Ramírez,1,6,C,42,NB
52,025,99,04,88,2927894185,Jesús Núñez  Londoño,4,7,A,34,M
17,014,99,30,25,6518580531,Jeferson Inna Gutiérrez,3,1,C,28,F
01,094,00,00,45,3574939147,Inna casallas rincon,1,7,A,19,NB
23,079,99,68,24,1250798151,Liam duque Mosquera,8,7,C,30,F
88,360,40,81,82,9996994458,Santiago arrieta  López,8,6,A,30,F
52,041,99,35,99,4150525037,Marta agudelo guarin,10,4,C,42,NB
40,001,99,28,16,6063029532,Juan vega pitt,7,3,A,72,NB
05,004,00,00,67,6422209235,Jesús arrieta  Londoño,3,5,A,33,NB
09,052,00,00,97,9089926338,Ben  agusto nieto,8,7,C,46,F
15,094,02,05,60,4731232963,Jesús García alcapone,6,7,C,41,F
27,071,00,00,82,7876668656,tony rojas chud,4,3,A,22,NB
31,094,99,04,63,5206172835,Lara  Martínez Castro,6,5,C,20,F
01,043,02,04,58,6056048447,Víctor rubiano veloza,7,4,A,43,NB
13,049,99,19,65,7958245361,Noah florinda Ruiz,9,6,A,43,NB
03,001,24,02,39,3410431943,Marta aristizabal rincon,8,4,A,24,F
01,214,99,C1,62,2436159171,tony  agusto  Londoño,1,2,C,63,NB
01,247,02,02,29,3762185358,Cesar rubiano Herrera,6,6,A,38,F
15,088,02,03,23,5952429676,Jeferson uribe  López,3,3,A,49,M
23,098,99,30,90,8523583085,Jimena vega Dammer,6,4,C,31,M
24,025,01,03,98,3870190185,Santiago agudelo Mosquera,7,1,C,67,F
31,079,04,02,67,8886837930,Marta rubiano Arias,4,3,A,32,NB
11,055,99,11,67,7297020406,Adara diaz veloza,3,6,A,25,F
16,001,10,14,32,7540235734,Safia  Martínez rubio,7,3,C,45,F
21,001,03,04,68,3268217410,Jimena florinda  López,10,4,C,70,M
03,001,98,03,98,9211378618,Cesar uribe Herrera,9,6,A,36,F
05,091,99,15,74,8861707147,Lara aristizabal rincon,4,4,A,43,NB
29,040,02,02,44,2142584624,Zuzen rogers  López,0,5,A,59,NB
17,034,99,03,49,9398831213,Santiago Inna Gutiérrez,1,7,A,41,F
40,010,99,06,23,7798142410,Adara Moncada  López,6,7,C,59,M
23,139,99,42,86,8599481778,Noah Inna nieto,4,7,A,31,NB
24,001,99,96,83,6894414140,Santiago diaz nieto,3,5,C,30,F
24,001,98,01,85,3765292764,Jeferson Núñez Ruiz,2,2,A,24,NB
23,142,99,01,64,6317433825,Jeferson Rocha Ortiz,0,1,A,67,NB
23,031,99,05,82,2634016996,Juan rubiano Quintero,5,4,A,75,F
03,001,16,03,71,2982309511,Adara  agusto alcapone,4,1,A,25,F
01,124,99,02,89,8098934345,Marta García Castro,0,5,A,39,NB
31,037,99,09,17,2799797280,Safia casallas alcapone,6,3,C,50,M
31,001,23,03,38,1728252194,Santiago Moncada Gutiérrez,3,4,A,70,M
23,118,99,08,22,6235110601,Eleazar ovalle Herrera,7,7,C,49,NB
24,001,10,03,52,8126301955,Adara rogers  Londoño,8,3,A,19,M
88,360,57,09,86,4817299677,Mateo diaz Hernández,6,6,C,26,F
88,325,05,83,92,8909254694,Paker Moncada Ramos,8,4,A,60,NB
09,001,04,05,42,5933508659,Jimena Moncada Ortiz,2,5,C,35,M
23,123,00,00,53,1052080867,Safia agudelo Dammer,1,2,C,24,F
12,001,99,15,58,1390567244,Zuzen duque Hernández,10,5,C,29,F
48,007,99,04,24,4720872221,Inna ovalle  López,8,3,A,18,F
21,001,07,05,95,4386981062,Noah duque Herrera,4,6,A,19,F
21,028,99,43,72,2125773353,Zuzen ovalle Dammer,9,4,C,72,NB
52,001,99,05,22,7546631140,Jesús arrieta guarin,4,5,A,39,F
23,031,99,65,20,4099900527,Adara rojas nieto,0,6,A,63,NB
28,001,99,96,64,8894847434,Fabio Inna guarin,3,5,A,29,M
56,004,00,00,65,6129364398,Lara rubiano  López,5,5,A,46,NB
05,043,99,40,21,5927196971,Ben uribe rubio,9,3,C,25,NB
27,058,99,20,11,2500106924,Marta aristizabal cuadrado,7,1,A,37,M
12,200,01,02,11,2309184938,Safia  agusto Dammer,3,6,C,50,NB
27,208,99,05,90,2118534612,Marta uribe Dammer,8,3,A,21,F
01,231,00,01,81,8922362606,Víctor  Martínez guarin,10,4,C,50,NB
13,028,99,05,11,7852179223,Inna arrieta nieto,6,2,A,24,NB
07,160,98,01,22,9696788318,Marta rubiano chud,6,3,C,71,F
03,034,00,01,32,1980327709,Safia rojas Ruiz,9,7,C,29,M
09,013,99,20,16,5312299057,Marta rogers rubio,8,5,C,46,F
09,004,99,76,53,6428206994,Jesús Rocha rincon,4,7,A,27,NB
11,052,99,05,98,4721716872,Radu vega duran,5,2,A,27,F
09,109,99,09,54,7950282270,Juan  Martínez Ramírez,6,4,A,36,NB
23,139,99,Z1,53,9659408099,Radu aristizabal guarin,3,3,A,28,F
52,049,00,00,19,1999674544,Mateo  agusto nieto,0,5,C,45,F
88,350,05,02,85,7065730354,Paker rogers Ortiz,5,6,A,32,NB
40,005,99,60,58,5445403282,Paker agudelo Castro,0,3,C,42,M
52,001,12,01,99,6469627606,Jesús rogers  Londoño,4,3,C,25,NB
27,121,99,40,16,6708879376,Radu ovalle Ramírez,4,4,C,24,M
88,745,05,01,74,3118440619,Cesar  agusto Gutiérrez,6,2,A,71,NB
05,028,99,63,18,1399616365,Juan rubiano Arias,4,2,C,52,M
03,001,02,03,88,7808662515,Eleazar rojas Mosquera,2,4,C,27,NB
52,030,99,04,37,3167414117,Liam aristizabal Ortiz,5,7,A,46,NB
15,055,02,07,15,8881820906,Jesús Rocha Ramos,5,7,A,67,F
88,380,15,82,17,1660410463,Cesar diaz Arias,10,5,A,27,M
68,001,99,03,98,9837105587,Fabio ovalle Ramos,3,1,C,57,NB
88,635,05,85,39,3431180618,Liam rubiano  Londoño,2,4,A,18,M
26,040,99,32,56,7846608403,Noah vega rincon,9,4,A,70,NB
15,031,02,04,57,3844397252,Cesar Inna Herrera,6,4,C,35,M
12,150,99,80,25,5296596555,Jimena rubiano guarin,8,5,C,21,F
88,215,05,83,21,1205548397,Jeferson vega guarin,3,1,A,72,F
48,011,01,01,79,6313753240,Juan  agusto nieto,1,6,C,31,M
17,028,00,00,62,4533437821,Adara duque cuadrado,5,1,C,74,NB
07,139,99,09,75,6285333800,Adara ovalle Ruiz,5,3,C,43,M
16,001,10,19,10,9505830950,Juan  agusto rincon,3,6,C,56,M
25,022,99,11,28,5721625063,Mateo rubiano pitt,6,3,C,72,M
29,001,02,01,18,3838137594,Mateo uribe Ruiz,8,1,C,52,NB
72,006,99,97,33,7183635858,Santiago casallas Mosquera,9,1,C,44,F
12,375,99,10,19,7122517910,Ben casallas Ramírez,6,6,A,49,NB
88,435,05,84,73,1148506790,Safia casallas Mosquera,3,6,C,47,NB
16,001,02,12,65,5869864222,Ben Núñez rincon,10,7,C,29,NB
88,635,05,82,47,2072627049,Radu duque  López,4,4,C,28,M
16,001,16,04,49,3733996887,Zuzen duque Ramírez,5,6,C,18,M
11,025,99,16,26,3768815292,Ben  agusto veloza,7,2,C,63,M
23,022,99,04,93,5646111089,Mateo Moncada Dammer,5,2,A,55,F
09,001,05,03,94,6966059013,Víctor duque Gutiérrez,2,5,A,69,F
01,190,00,00,79,3709784636,Cesar aristizabal Ruiz,6,6,A,69,M
11,028,99,13,29,8419333844,Adara duque  Londoño,9,5,A,19,M
28,001,99,72,21,1347422300,Santiago ovalle veloza,8,3,C,75,M
23,139,99,G9,60,3890388423,Eleazar Núñez Ruiz,9,4,A,75,M
01,035,02,04,17,8604580069,Juan rojas rincon,7,7,A,65,M
44,022,99,50,11,9345968060,Liam JOHNSON  Londoño,2,4,C,54,M
17,012,99,28,44,6063519467,Radu vega cuadrado,1,3,A,35,M
07,082,99,12,84,9966811376,Inna Moncada  López,3,1,C,49,F
88,220,35,08,87,7421165230,Noah García nieto,5,3,A,28,M
11,016,99,05,83,1618042695,Paker vega Ortiz,6,5,A,64,M
23,085,99,17,78,1909730788,Safia García Hernández,3,6,A,64,NB
88,360,40,05,54,2349731266,Santiago  Martínez guarin,1,6,A,40,F
16,001,11,05,81,9702034492,Zuzen ovalle  Londoño,5,2,C,35,F
16,001,07,07,63,5917765204,Juan rubiano Gutiérrez,8,7,A,48,NB
21,010,99,85,29,8951273781,Fabio duque duran,10,7,C,28,NB
01,163,02,02,47,9569601811,Jimena rubiano Herrera,2,4,C,53,NB
16,001,15,05,79,6277431499,tony arrieta guarin,8,2,A,41,NB
16,001,06,23,52,7590750886,Fabio aristizabal veloza,9,7,C,32,NB
21,025,99,05,35,5983009121,Inna Núñez veloza,3,7,C,62,M
05,097,99,08,27,9579854550,Fabio García rubio,7,4,A,58,M
13,055,99,07,81,9817088564,Mateo Rocha Ramírez,2,6,A,59,M
28,001,99,60,50,9275752552,Fabio rojas rubio,0,4,C,21,F
17,019,99,23,15,3276081972,Ben Moncada Arias,5,7,C,70,F
44,001,99,05,14,6499941582,tony uribe Quintero,3,1,C,49,M
25,055,00,00,99,4735194508,Cesar Rocha  López,7,7,C,42,F
05,022,99,16,16,8273706928,Liam rolda Gutiérrez,9,5,A,58,NB
01,214,04,02,66,8066587050,Adara duque Ramírez,0,6,A,59,NB
17,034,99,22,55,7588654259,Eleazar Inna nieto,6,4,C,23,F
28,040,02,03,46,7772659728,Santiago Núñez veloza,7,4,C,42,NB
15,160,02,05,29,8079933137,Marta arrieta guarin,0,5,A,44,F
21,001,04,01,29,4158121075,Zuzen Núñez nieto,8,5,A,25,M
24,054,99,28,72,5638633537,Lara Moncada  Londoño,0,2,A,25,F
15,295,99,30,12,3062423386,Mateo casallas Hernández,4,3,C,60,F
07,091,00,00,42,1180438622,Juan rojas cuadrado,0,2,C,54,M
17,060,99,45,97,5650780384,Fabio vega pitt,10,6,A,29,F
31,001,09,03,73,3720457498,Adara rogers rincon,8,1,C,75,F
29,025,00,00,43,1689498662,Safia aristizabal Quintero,3,4,A,46,NB
64,013,99,60,79,7865123552,Jimena Rocha Ruiz,7,6,A,37,NB
23,038,99,10,68,7862402876,Víctor florinda veloza,0,5,C,45,F
31,007,99,13,58,7345567899,Santiago Núñez Hernández,4,5,A,29,M
26,001,08,02,43,6751324023,Fabio Moncada pitt,10,2,A,25,F
01,001,30,03,28,7746035115,Cesar arrieta Castro,3,6,A,56,M
15,142,99,09,67,2003662017,Liam Rocha cuadrado,1,1,C,73,M
29,085,99,03,95,8585496908,Safia Inna Arias,9,5,A,74,M
07,049,99,09,16,4943753135,Paker aristizabal Dammer,2,4,C,31,F
05,001,15,03,71,4782108923,Fabio ovalle rincon,5,4,C,52,NB
01,004,00,00,21,2359586418,Paker Núñez  Londoño,9,2,A,35,F
11,052,99,26,66,4281997112,Juan García veloza,5,4,C,35,M
27,025,99,13,66,5674534617,Zuzen aristizabal nieto,6,6,A,73,M
31,115,99,01,32,5942286280,Lara florinda guarin,10,3,A,68,NB
88,360,15,85,86,3296422095,Jesús  agusto Ortiz,6,2,C,26,M
09,001,99,12,50,5034156015,Marta García rincon,7,7,C,49,M
31,073,99,36,43,5456432850,Eleazar diaz  Londoño,6,7,C,39,F
01,235,99,25,53,1213091889,Santiago florinda guarin,8,1,A,43,F
50,070,99,05,93,4670263298,Víctor vega Gutiérrez,9,5,A,26,M
01,270,99,30,89,4797346309,Jeferson casallas Ruiz,7,4,A,58,NB
27,019,05,01,38,3592273831,Fabio rogers  López,3,2,A,68,M
72,006,99,87,47,3512841217,Juan Núñez Ramos,10,7,C,26,NB
88,655,12,83,13,7521426207,Radu rubiano rincon,8,1,A,37,M
07,103,00,00,72,4031197294,Cesar rojas chud,0,2,A,63,NB
01,034,99,30,60,5316251703,Mateo Inna rubio,7,5,A,59,NB
16,001,12,21,78,4136964439,Adara rogers cuadrado,10,1,C,62,F
17,027,00,00,96,9548699497,Jimena ovalle Ortiz,9,7,A,58,M
29,031,99,09,87,2869098176,Víctor aristizabal Ramos,7,5,C,46,NB
25,093,99,80,31,2573624401,Noah arrieta pitt,6,7,A,56,F
21,049,99,17,84,7350155242,Jimena agudelo duran,5,1,A,31,NB
11,091,99,21,80,1218305418,tony ovalle Dammer,3,6,A,34,F
03,016,00,01,25,3099001007,Cesar rogers chud,8,3,A,20,M
03,022,02,02,68,3606784833,Paker rogers nieto,3,3,C,21,M
