28,019,99,70,39,148,1856495810,Jeferson,Núñez,Castro,3,0,99,68,F,25593764
27,019,01,06,56,887,4973704461,Mateo,rubiano,Ruiz,1,1,45,53,F,42184470
11,121,99,50,46,731,4631493632,Liam,Inna,rincon,2,10,87,29,NB,85433929
11,004,99,05,94,110,6484956898,Radu,vega,chud,3,6,87,41,M,28184180
40,044,05,70,41,942,6416873801,Jesús,florinda,Castro,1,3,15,58,M,71378726
29,062,04,05,86,587,2576444410,Radu,rolda,Ramírez,2,10,10,64,F,89332849
27,590,99,25,28,554,4263318107,Liam,rolda,Castro,2,10,72,51,NB,10942550
29,035,99,28,14,398,3402277210,Liam,Núñez, López,1,6,38,24,M,71817861
25,094,99,04,40,324,2411966444,Cesar, Martínez, López,4,6,24,42,NB,94551148
88,043,08,75,34,438,7666679932,Ben,Núñez,rincon,2,8,85,62,F,49958607
11,220,99,03,69,339,1290346183,Víctor,rojas,Quintero,2,10,77,33,F,36586414
27,037,03,29,68,351,9060754665,Lara,aristizabal, López,3,1,93,44,M,99933510
15,046,60,18,80,854,1139031470,Paker,agudelo,guarin,4,5,48,56,F,57440736
07,001,05,09,35,858,3311451940,Jimena,florinda,nieto,1,1,58,69,M,95842746
16,079,90,A1,57,955,3945402917,Inna,García,veloza,1,8,87,60,NB,22294214
46,034,99,80,23,306,6898617309,Lara,rubiano,Castro,2,8,29,42,NB,99469806
52,191,01,95,75,746,3835087278,Liam,aristizabal,Hernández,1,6,59,72,F,66577351
52,061,05,01,40,458,7305254949,Fabio,aristizabal,guarin,1,8,18,75,M,67323121
21,031,01,05,81,229,8225033986,Adara,Moncada,guarin,4,3,45,53,F,72896597
05,037,01,00,95,158,1365055355,Mateo,García, Londoño,1,0,19,62,M,40770626
12,001,99,00,97,355,8761915626,Noah,Moncada,Herrera,4,10,79,74,NB,41419889
27,112,99,17,76,957,9281028947,Víctor,Núñez,Herrera,2,0,79,23,F,79544685
27,001,99,20,39,554,9818564920,Jimena,arrieta,alcapone,4,1,38,62,NB,32376543
31,019,05,03,77,546,6917679856,Jeferson,ovalle,Dammer,1,1,70,29,F,77157402
13,019,01,41,53,685,3472209613,Lara,rolda,chud,2,10,77,25,M,18259309
23,030,03,02,83,676,8685345087,Inna,García,Hernández,4,5,24,66,F,61741598
23,231,99,02,93,908,7650475337,Noah,arrieta,duran,3,2,75,58,NB,74863234
29,001,00,00,19,431,2878984323,Zuzen,uribe,Mosquera,2,5,11,55,NB,19868919
88,043,06,14,86,155,3403105820,Jimena,diaz,Herrera,1,10,35,53,F,80500439
07,019,99,03,47,57,9921755874,tony,ovalle,rubio,4,10,34,56,M,40681369
07,010,99,65,77,669,7013305169,Lara,casallas,Castro,1,7,64,66,M,50170197
52,095,10,00,26,939,6430341683,Juan, Martínez,Herrera,4,6,34,53,F,75443261
01,001,19,05,68,521,9805023401,Eleazar, agusto,Dammer,3,6,32,67,F,86861051
13,001,99,17,75,158,3736364207,Santiago,vega,Hernández,2,1,85,42,F,77661403
21,046,31,08,31,698,2534763183,Jesús,rojas, López,4,3,50,60,M,90357451
01,080,99,05,34,881,4006344133,Ben,aristizabal,veloza,4,1,25,43,NB,30957632
12,109,99,02,82,862,6951858039,tony,García,rubio,1,1,25,38,NB,41273699
23,010,99,09,60,206,2081895304,Marta,JOHNSON,Hernández,2,4,71,66,M,56016347
16,070,99,81,63,985,3242041944,Liam,florinda,chud,4,10,10,52,M,40778734
88,360,01,02,50,992,5614193984,Santiago,ovalle,guarin,1,2,32,72,NB,69147090
01,061,99,05,60,879,4939877178,Fabio,rubiano,Herrera,3,6,58,22,F,19091092
28,250,01,03,94,371,5403771705,Noah,Moncada,duran,2,1,42,24,M,46655515
26,040,01,20,48,462,8813962289,tony,arrieta,Ramírez,1,6,37,69,M,19296984
88,031,99,40,40,345,2935698522,Paker,Inna,Herrera,4,1,72,59,F,53354167
01,001,31,02,25,8,2407580540,Jesús,uribe,Quintero,1,4,39,50,F,79047824
23,001,03,13,13,841,3447500404,Santiago,florinda, López,4,4,27,69,M,79462960
27,304,01,15,30,268,2546374340,Adara, agusto,Ortiz,4,4,49,66,F,28523962
40,033,08,60,25,98,7687108972,Cesar,Inna,chud,3,7,53,61,M,82879539
23,049,99,06,90,136,8672328302,Liam,Rocha,Ortiz,1,6,35,37,F,49253332
88,118,99,01,36,320,5259997300,Marta,aristizabal,Ramos,4,2,74,45,M,24005054
13,625,99,01,51,641,9323144077,Lara,García,duran,3,9,41,59,F,14936323
01,059,99,10,91,193,8926672647,Víctor,rubiano,Ortiz,2,10,80,56,F,85501938
88,262,18,07,22,747,2465459469,Víctor,Rocha,Ramírez,4,4,49,74,NB,72091556
19,014,07,82,45,374,1297869045,Noah,Rocha,pitt,1,2,62,19,M,31813907
24,052,99,06,82,484,7237428906,Radu,duque,Ramos,4,5,98,62,M,39775127
09,013,99,24,46,917,6380264035,Víctor,agudelo,pitt,3,1,91,22,NB,46237129
29,181,99,41,81,914,3522968189,Juan,Inna,cuadrado,2,5,68,20,M,58641627
13,026,99,03,65,892,7149660217,Mateo,aristizabal,Gutiérrez,4,7,17,31,F,53354001
16,220,99,29,35,686,1960775027,Jimena,Moncada,Castro,2,5,18,19,NB,62058208
16,001,90,17,43,340,7757142391,tony, agusto,nieto,2,2,88,28,NB,56091132
31,060,99,01,90,846,5047196044,Cesar,agudelo,Ramírez,2,1,54,63,M,38989237
23,001,05,19,21,866,2217228686,Lara,rojas,veloza,3,0,18,35,F,13722492
31,040,99,00,96,871,8412947269,Jesús,Inna,Castro,3,6,68,48,F,43295239
05,016,99,80,46,991,6977021938,Radu,García,veloza,4,5,65,69,M,96570879
28,001,18,40,41,691,3247091501,Juan,casallas, Londoño,2,8,12,56,M,89636872
31,220,13,00,40,94,7661728549,Jeferson,rojas,pitt,3,3,74,67,F,12703286
01,277,99,03,73,878,7212075317,Inna, agusto,Arias,3,0,75,70,M,49459364
88,103,99,00,56,520,6722628991,Marta, agusto,Castro,1,3,48,52,F,93235846
21,215,01,04,57,626,4888543694,Zuzen,rogers,guarin,4,5,59,26,F,47710941
25,005,99,07,80,246,4748034818,tony,Núñez,Herrera,3,1,20,49,M,16737840
27,109,00,01,71,195,4606601693,Lara,ovalle,Ramos,4,4,12,26,M,42583573
03,058,00,16,62,858,9468632939,Víctor,rogers,pitt,2,6,26,70,M,81545067
29,012,99,09,29,963,1426467657,Noah,ovalle,Castro,4,2,22,65,M,16347141
03,027,99,03,61,296,3368288903,Juan,Inna,Mosquera,2,6,98,61,F,63903923
11,181,03,08,31,831,3363754132,Cesar, agusto,Gutiérrez,2,4,22,52,NB,41361044
52,041,04,95,20,97,3395283093,Eleazar,florinda,cuadrado,1,2,92,47,NB,80818846
88,001,02,09,47,341,2890706799,Radu,arrieta,Ortiz,1,0,84,55,M,35111414
29,060,99,05,14,912,3395915179,Fabio, Martínez,Ramírez,3,1,48,69,NB,47717986
01,001,21,04,25,238,8834814951,Cesar,diaz,duran,2,6,99,21,F,50961782
11,037,05,05,42,689,9333251593,Juan,rubiano, Londoño,1,7,91,75,M,66811651
17,048,99,42,96,74,1104277012,Jeferson,Rocha,rubio,1,5,11,19,NB,73975118
88,495,99,02,49,203,1850792508,Safia, agusto,Castro,4,4,16,28,NB,49505944
31,091,00,05,50,22,6902673676,Juan,aristizabal,Dammer,2,10,22,43,NB,53517353
05,012,28,00,29,174,8887610360,Fabio,aristizabal,cuadrado,1,6,56,21,NB,58274490
27,001,99,70,17,624,6660227453,Ben,florinda,rincon,4,5,71,31,F,58782233
07,001,99,31,87,140,2124121015,Jimena,rolda,Castro,4,6,34,44,NB,38624480
88,460,99,28,86,247,4189238638,Santiago,duque,Gutiérrez,4,4,19,52,F,44055809
68,001,99,41,62,719,6146294838,Eleazar, Martínez,Mosquera,4,8,95,21,F,39452318
01,001,99,81,99,39,2101659112,Radu,florinda,Ramos,3,7,73,62,M,76736474
03,001,99,45,21,777,9867624370,Víctor, agusto,Hernández,2,10,89,65,F,98600837
52,019,02,05,54,576,4116229856,Inna, Martínez,cuadrado,2,2,24,43,M,16003403
15,247,00,03,65,537,3074139667,Jeferson,casallas,cuadrado,2,0,61,22,F,28910105
52,113,05,02,33,680,3102680858,Fabio,agudelo,veloza,2,0,95,42,M,32604938
23,160,00,61,31,29,7881688611,Radu,aristizabal,chud,4,3,51,24,M,18281062
13,030,99,51,71,881,8226416559,Lara,García,guarin,4,3,20,54,M,85049978
88,060,99,01,72,476,3149970900,Inna,rojas,Castro,1,0,16,50,F,59960599
05,034,00,12,18,633,7839349515,Zuzen,aristizabal,cuadrado,3,0,20,22,M,88828556
07,001,60,30,52,479,9739789465,Jesús,rojas,chud,3,9,70,31,F,89930311
15,139,01,02,66,563,2135410200,Fabio,JOHNSON,rincon,4,9,36,32,M,67723102
28,010,99,49,75,757,8065220999,Eleazar,rogers, López,4,4,30,46,M,80483069
21,360,05,04,27,871,6367916267,Radu,rojas,Ruiz,1,9,64,66,M,76759698
01,007,99,10,42,339,7334667135,Santiago,aristizabal,pitt,2,10,60,19,M,67261793
15,028,00,00,75,5,5547510713,Juan,rogers,Ortiz,2,10,66,53,F,44780478
16,013,99,50,79,985,7550505459,Juan,diaz,rubio,3,5,78,66,NB,21668000
01,121,06,02,95,812,9693061144,Inna, agusto,duran,2,7,91,18,F,32317103
25,022,99,02,89,904,5221378296,Cesar,uribe,Ramírez,1,7,72,25,M,46292542
24,027,99,30,53,894,1273726274,tony,rubiano, López,1,0,69,45,M,38942386
19,675,99,05,70,411,5852738811,Juan,diaz,Ramírez,4,1,23,27,NB,42715683
13,097,16,05,25,111,7779455193,Mateo,rubiano,alcapone,2,0,21,34,F,71957975
23,082,05,02,91,130,5921145187,Santiago, Martínez,Ortiz,3,7,90,53,NB,86258172
07,139,12,07,69,268,2172596577,Víctor,Rocha,Arias,3,6,42,27,NB,40892033
88,220,99,08,72,935,9362228022,Inna,Rocha,Ramírez,3,8,13,72,M,85653304
31,320,11,55,69,801,8072009020,Santiago,Rocha,duran,1,4,52,54,M,88276102
01,001,99,01,77,155,2554911500,Paker,agudelo,pitt,4,2,22,23,F,52950521
05,037,99,11,61,478,8379782531,Mateo,aristizabal, López,3,0,89,75,M,79149403
28,013,99,82,14,764,8979353379,Paker, agusto,pitt,2,9,24,30,M,62016943
03,049,99,50,70,320,6896642291,Paker,rogers,Ramos,4,3,79,75,NB,12768761
72,495,00,60,69,46,8495259583,tony,casallas,Mosquera,1,1,14,26,M,26849312
05,355,03,00,99,472,7438035563,Adara,rogers,Hernández,4,4,59,23,M,31523738
01,074,99,20,79,932,5049912029,Cesar,JOHNSON,alcapone,1,0,76,68,NB,88577351
17,071,00,28,73,856,2543953760,Santiago,florinda,guarin,4,8,68,72,F,31076884
31,013,09,10,12,603,3638752936,Adara,JOHNSON,Ramos,1,5,50,50,F,12617379
88,106,99,01,50,499,9955750398,Liam,García, López,1,2,52,21,F,98972625
29,280,99,12,70,704,6603586866,Ben,rubiano,pitt,3,9,24,30,NB,30571589
88,119,99,19,39,298,2958787761,Paker,JOHNSON,Gutiérrez,3,4,30,61,F,28813112
11,010,99,01,70,938,9584052333,Juan,Rocha,Quintero,4,10,76,52,M,63559340
17,060,01,18,62,429,1616994594,Mateo,JOHNSON,Quintero,1,6,28,36,F,48836012
15,001,99,01,85,931,3760068666,tony,uribe,Dammer,3,10,32,26,F,45412573
11,061,99,56,93,982,7676297404,Marta,duque,veloza,4,9,41,60,NB,83518539
17,094,99,15,79,105,6842669851,Adara,rolda,Herrera,2,0,76,41,M,34771329
07,001,99,80,21,75,3427189789,Eleazar,aristizabal,Ramos,1,3,65,29,F,25733050
31,133,99,17,72,16,3919211085,Víctor,agudelo,Castro,2,8,22,72,F,66111459
07,007,99,81,31,505,2517968510,Ben,rubiano,Dammer,4,3,22,21,NB,16916316
12,080,06,01,98,93,4215735750,Eleazar,rogers,Mosquera,4,9,68,47,NB,93380804
31,060,10,03,95,924,5661732712,Lara,casallas,Castro,2,7,33,70,F,84293284
25,043,99,56,64,977,4389637911,Lara,uribe,Ramírez,4,2,17,52,NB,41695899
44,046,99,35,36,182,4067170264,Víctor,Núñez,chud,4,5,58,65,F,36001893
21,001,03,81,16,138,3698675722,Jimena,ovalle,Ramírez,3,6,96,30,F,33288370
28,019,03,60,84,62,7464430112,Jesús,agudelo, López,2,4,45,62,NB,60807537
15,001,99,83,95,948,6964006249,Zuzen,ovalle, Londoño,2,7,47,42,M,88033559
01,061,99,09,68,259,9432957132,Santiago,florinda,Ruiz,1,2,26,27,F,50093422
88,001,99,02,28,453,9482048770,Adara,vega,cuadrado,1,7,49,45,M,60640257
28,011,00,00,95,593,2889832826,Eleazar,Rocha,cuadrado,1,6,10,41,NB,70418794
27,001,99,29,18,4,4867476475,Safia,rubiano,rubio,4,1,42,75,M,15349418
23,060,00,14,47,846,5563411680,Mateo,arrieta,Mosquera,2,5,59,56,NB,76237229
16,226,03,45,86,404,6426464251,Jesús,florinda,alcapone,2,8,72,33,M,26186263
23,060,10,00,63,315,5942818813,Eleazar,rubiano, López,4,4,83,50,M,64323366
28,004,99,06,82,970,3855725543,Zuzen,vega,veloza,4,5,74,64,NB,44629202
05,001,99,04,18,209,6383482675,Lara,Moncada,rincon,1,2,38,58,NB,24561772
07,022,99,25,40,710,7878941059,Jeferson,uribe,Mosquera,3,0,95,25,NB,19505348
29,280,02,05,68,171,4971425223,Santiago,duque,rincon,2,5,96,24,NB,77211013
44,007,99,08,60,902,4968517948,Paker,Inna,chud,2,10,51,58,M,35107662
11,109,31,04,50,610,9812836392,Mateo,ovalle,Arias,4,9,79,59,NB,84752969
26,070,99,00,81,708,8827739499,Safia,agudelo,Herrera,3,0,75,61,M,60109167
12,172,30,01,16,379,9719143692,Adara,Rocha,guarin,1,7,36,20,M,13894197
88,028,99,05,70,456,8535624499,Víctor,duque,pitt,1,1,67,22,M,99761406
15,232,09,13,48,744,3160326763,Fabio, Martínez,rubio,1,4,13,20,F,90337780
21,079,99,60,44,554,1030207765,Noah, Martínez,Quintero,2,6,74,68,F,67975575
07,009,02,12,81,288,6113243690,Jimena,agudelo,Hernández,3,5,16,67,M,91957092
44,001,01,57,27,854,3698855497,Víctor,rogers,Ramos,3,2,12,18,F,33283590
27,262,99,03,35,548,8015020827,Eleazar,aristizabal,rubio,2,7,83,65,NB,72200927
16,750,05,01,79,886,9941527901,Lara,duque,pitt,2,7,25,60,NB,79351006
46,041,02,01,37,263,1514344407,Juan,aristizabal,rubio,3,3,62,32,NB,74306449
23,040,99,03,30,8,2052392706,Eleazar,agudelo,Quintero,4,2,43,38,F,55292065
05,001,01,08,40,354,8984613136,Santiago,florinda,Mosquera,4,2,65,43,F,28936518
27,151,05,09,44,753,8657794177,Santiago,ovalle,rubio,1,4,60,39,F,73052602
23,094,99,21,45,916,5660245284,Jimena,rubiano,Arias,4,2,67,53,M,11654657
27,220,99,28,53,447,3054287052,Fabio,Rocha,Arias,2,7,25,62,NB,41350491
17,088,07,33,81,473,4268720289,Eleazar,casallas,Ramos,3,2,22,21,F,46833805
21,073,99,38,38,444,1309096035,Lara,aristizabal,Mosquera,1,2,79,20,NB,42690608
01,079,99,53,12,74,6952732888,Cesar,florinda,chud,4,1,27,47,M,44331559
25,190,99,48,72,192,4776985372,Zuzen,Núñez,Ramírez,3,5,93,52,M,28479601
01,097,99,01,72,613,1350017917,Fabio,García,veloza,3,10,14,28,M,20980051
52,052,99,03,63,59,1728126934,Fabio,Moncada, Londoño,1,2,75,23,M,99520644
23,043,11,28,57,591,6533990168,Liam,Núñez,Mosquera,4,5,42,48,M,15339735
88,044,99,01,43,839,9437489966,Juan,rojas, López,1,10,25,59,M,36997657
31,025,99,15,87,504,4077557597,Jimena, Martínez,Quintero,2,6,90,21,F,86069149
31,001,99,40,48,661,1693213227,Marta,García,Castro,1,4,10,69,F,64462389
21,001,99,33,57,504,9464560254,Ben, agusto,Castro,1,5,25,36,NB,28466666
29,121,03,01,86,598,3540519717,Jeferson,rubiano,Hernández,3,8,76,45,F,59261656
17,008,99,13,16,842,6922868557,Lara,Moncada, López,3,2,29,68,M,79077540
12,012,02,82,10,408,4834466120,Jimena,casallas,rincon,2,4,11,36,F,26572509
11,031,07,04,82,720,8575056782,Juan,García,Ruiz,1,4,23,39,M,88260582
26,109,99,02,52,748,6777485486,Noah,casallas,Quintero,4,0,80,37,NB,97317359
11,013,04,00,46,668,8219285220,Juan,rubiano,Hernández,2,5,31,50,NB,49983392
05,007,14,83,18,885,6264455503,Santiago,agudelo,Arias,3,3,82,49,NB,48291824
27,001,99,00,84,911,9161295183,Víctor,ovalle,alcapone,1,10,27,49,NB,65565128
24,001,99,73,26,19,4821608690,Eleazar,rojas,chud,2,9,85,53,F,28879212
23,001,99,35,43,742,3601076217,Cesar,Inna,chud,1,3,16,28,F,75814068
88,013,99,57,38,568,8408038127,Paker,arrieta,Ortiz,4,8,61,26,M,97606052
40,001,06,04,36,432,5632606265,Jeferson,García,duran,4,1,81,20,M,50687643
05,001,99,20,28,605,6059269731,Lara,duque,cuadrado,1,0,54,65,M,80678411
16,225,99,50,86,729,8836297865,Fabio,JOHNSON,guarin,2,6,70,59,NB,15117205
17,034,00,01,15,816,9968185760,Zuzen,arrieta,cuadrado,3,0,82,21,M,52127919
23,001,99,00,39,465,7864432956,Zuzen,Rocha,Hernández,1,6,48,59,M,98610326
19,032,99,01,89,347,1372803229,Juan,florinda,Ortiz,1,3,10,19,NB,18912062
24,046,00,00,49,200,7859755718,Jeferson,arrieta,Dammer,4,4,66,72,NB,86806611
31,022,99,00,80,109,9186945433,Jeferson,rogers,Mosquera,3,5,91,25,F,18808382
13,206,05,A2,11,640,4648869612,Ben,florinda,Dammer,4,3,58,68,F,43124415
27,001,07,50,39,8,6828827642,Safia,rolda,Ramírez,3,6,88,53,NB,66776163
03,019,12,09,35,731,1113225182,Juan,rogers,Mosquera,3,9,43,66,F,73223725
31,049,99,04,95,236,5532578480,Safia,Inna,pitt,4,9,95,72,NB,92607941
31,049,99,09,38,417,6849743806,Noah,Inna, López,2,2,71,54,NB,44681449
05,064,12,02,47,310,9754002591,Noah,aristizabal,chud,4,4,18,47,F,92293308
13,103,99,03,41,435,1102629688,Paker,JOHNSON,Castro,2,4,53,58,NB,35823623
11,001,99,65,67,42,2191661164,Paker,Núñez,Castro,2,6,26,46,F,53982159
23,028,03,01,47,24,5298952283,Juan,rogers,veloza,1,9,57,61,NB,67421858
25,001,99,95,15,699,4898094719,Zuzen,rojas,Ortiz,3,4,35,46,F,80018698
27,004,99,01,79,703,1609202862,Lara,rojas,Dammer,4,10,13,54,NB,21143176
25,124,05,86,74,275,7296162278,Mateo,vega,rincon,4,10,88,57,F,11872622
17,001,99,26,48,764,8911785596,Zuzen,florinda,Dammer,2,1,23,56,M,84883503
72,305,20,07,60,205,7431046435,Noah,rubiano, Londoño,3,5,62,29,NB,53191348
29,650,99,00,99,476,1225420651,Radu,García,nieto,1,3,73,32,M,89085322
31,220,99,03,29,487,8984257807,Jeferson,ovalle,chud,3,8,15,70,M,63176508
16,028,99,01,72,989,2106818176,Juan,Rocha,Gutiérrez,2,7,24,47,M,49144484
28,049,02,08,67,473,2765636294,Jimena,duque,alcapone,2,9,68,54,F,42356884
01,038,00,00,50,151,9470606224,Fabio,rolda,cuadrado,2,2,97,68,NB,76710011
16,001,99,29,23,859,4170928940,Santiago,agudelo,rincon,1,1,14,75,NB,48948566
09,001,99,02,57,476,5304295683,Ben,casallas, López,4,8,80,69,NB,27955445
23,298,99,15,83,732,4120265520,Mateo,ovalle,Castro,3,9,85,38,NB,93074090
16,080,99,15,46,634,6005678567,Zuzen,florinda,nieto,1,1,90,60,NB,62196104
13,046,99,02,66,802,1687204328,Fabio,casallas,Quintero,2,8,24,71,F,43178996
16,001,99,81,39,804,5741925605,Víctor,rubiano,Ruiz,3,3,69,55,M,43482728
15,028,99,05,81,302,8326466911,Zuzen,casallas,Herrera,2,3,52,40,M,69007107
23,031,99,01,68,137,4564143743,Cesar,vega,chud,2,4,91,39,NB,39924528
13,160,00,42,10,452,7498946035,Paker,JOHNSON,cuadrado,1,8,54,32,NB,77448150
25,046,00,02,93,365,1916236735,Liam,Rocha,pitt,3,5,15,33,M,16216501
05,124,99,81,32,271,1916143337,Cesar,rojas,duran,2,4,94,46,M,68103320
17,072,99,02,55,446,4467078082,Santiago,Rocha, Londoño,3,9,71,59,NB,44601464
01,007,99,30,23,801,1865796245,Fabio,vega,duran,2,7,63,59,F,36172383
31,001,99,01,41,424,5805655539,Víctor,García,pitt,4,5,70,73,M,70844775
12,017,99,02,94,170,5079115462,Santiago,rolda,pitt,1,5,80,19,M,28839213
23,001,99,05,95,495,7399752931,Noah,rojas, López,1,6,60,29,M,11495628
23,270,99,07,59,4,6093776822,Liam,uribe,guarin,2,8,49,66,F,88482599
25,007,00,01,10,787,3446472926,Jesús,aristizabal,alcapone,3,10,34,27,NB,27940533
88,019,01,40,54,727,8462681953,Radu,diaz,cuadrado,2,0,42,56,F,10687551
52,060,99,30,63,7,9129762225,Juan,JOHNSON,Ramos,3,0,25,65,F,39772356
25,127,99,85,87,406,2325249097,Radu,rojas,Ramos,1,9,32,72,F,34025060
72,061,99,16,71,64,5000631374,Ben,ovalle, López,2,6,96,37,M,39233887
29,001,03,04,30,289,5588127182,Jimena,aristizabal,Ramírez,1,0,32,65,NB,80341097
31,086,02,83,51,918,7989482284,Cesar,vega,Ortiz,3,2,96,37,M,94847943
11,112,99,05,17,873,1429863850,Víctor,Inna,Herrera,3,9,65,74,F,21222704
16,001,99,17,44,926,4702771151,Safia,casallas,rincon,2,7,75,49,M,85177834
29,060,99,91,42,600,7263689823,Inna, agusto,Hernández,4,9,89,73,F,80865242
13,058,25,84,11,789,1569871466,Jesús,rogers,alcapone,1,2,27,67,F,92527856
26,525,99,12,65,743,6382865975,Lara,rubiano,Ramos,4,7,72,38,F,13525501
27,170,08,32,64,702,3182176726,Víctor,aristizabal,Quintero,1,4,83,75,M,68202811
21,330,99,15,12,201,2240925950,Liam,diaz, Londoño,2,4,56,48,M,54360053
07,450,01,30,33,897,4353630754,Zuzen,Moncada,Ramos,2,9,55,39,M,65445670
31,001,05,83,50,34,9361666207,Radu, Martínez, López,4,2,87,38,NB,57078261
31,172,10,15,90,174,7421362931,Santiago,Moncada,Gutiérrez,1,8,34,68,M,86566910
31,130,00,29,71,377,1513768300,Adara,florinda,Ramos,3,6,43,35,NB,14131462
28,034,99,17,44,414,4317493819,Inna,rubiano,Quintero,1,7,72,27,NB,95292681
23,001,99,10,84,165,5443519467,Jeferson,aristizabal,Ortiz,1,6,76,25,F,85908022
11,360,04,05,24,251,7655888051,Fabio,aristizabal,duran,3,7,42,64,F,14720975
16,010,00,45,14,489,1260013261,Juan,vega,duran,3,7,85,42,NB,73321404
21,079,02,04,54,722,7446189072,Jeferson,Inna,Ramos,2,10,66,37,M,56877496
09,025,99,82,18,307,4485619586,tony,JOHNSON,rincon,4,10,43,57,F,13477441
13,139,04,15,73,926,7968720625,Safia,Moncada,Dammer,4,4,25,71,NB,72713978
12,040,00,01,65,986,5526279558,Liam,Inna,rubio,1,4,37,55,NB,34978166
23,025,99,03,56,192,8836162657,Liam,ovalle,duran,1,7,65,70,NB,56041967
09,041,99,40,95,876,2612517652,Santiago,rubiano,nieto,1,8,33,69,F,85756601
15,169,06,30,96,902,7935701200,Jeferson,García,Ramos,1,10,97,70,NB,76746809
31,055,99,01,83,896,1097619875,Inna,JOHNSON,Hernández,1,4,38,64,M,96594336
25,277,20,07,70,121,4056071310,Juan,Rocha,Arias,1,0,97,31,F,34850844
88,010,08,00,38,161,5620803959,Fabio,uribe,Hernández,4,9,59,18,NB,40813186
27,001,02,01,87,478,7783327159,Adara,rojas,Ruiz,4,10,40,60,F,55632029
03,001,10,15,88,929,8974945372,Víctor,duque,Castro,3,8,60,19,F,76028739
28,019,02,01,50,387,5006214103,Eleazar,florinda,Herrera,2,5,90,27,M,89479239
13,100,99,67,87,874,5976801656,Fabio,Núñez,Arias,4,10,11,41,M,33697477
25,163,99,21,84,220,5090739147,Marta,aristizabal,Dammer,2,6,75,55,F,31189466
05,590,99,03,33,774,8935157421,Adara,rogers,Mosquera,3,4,47,37,M,58404177
88,001,30,06,24,8,9568832194,Lara,aristizabal,Ortiz,1,0,36,24,M,70138683
11,086,99,73,48,767,7815643225,Víctor,rubiano,chud,1,10,90,18,M,97780709
88,139,01,16,15,583,6306801541,Adara,García,guarin,2,6,17,62,F,33542293
17,079,17,10,78,439,3411529451,Jeferson,casallas,nieto,3,6,44,41,M,83816074
31,032,07,05,37,643,6208366327,Zuzen,Rocha,Ruiz,1,0,52,40,NB,26242495
01,001,09,46,64,608,2805695689,Jeferson,arrieta,Castro,3,3,81,41,NB,17643514
40,025,04,05,92,255,6585516206,Cesar,arrieta,Castro,1,2,78,38,M,67037144
23,041,30,05,63,751,4074956034,Eleazar,casallas,Quintero,3,10,23,64,F,40935806
31,040,02,82,87,469,2707371379,Paker,arrieta, López,2,8,32,69,NB,68549356
88,045,01,04,43,947,2202889437,Mateo,vega,alcapone,3,8,17,63,M,28223218
05,690,99,03,77,547,7548349064,Cesar,Inna,chud,2,7,21,25,NB,75682421
01,047,05,04,38,29,4926423691,Zuzen,Rocha,Gutiérrez,4,2,21,64,NB,32890575
15,058,99,02,14,212,4276945591,Safia,diaz,Hernández,4,7,89,27,NB,49907031
05,112,99,04,63,190,4476599963,Juan,rubiano,chud,3,10,10,60,M,26469578
29,139,19,04,18,723,7677100555,Fabio,Moncada,Ramírez,2,1,40,73,M,25889264
52,061,99,01,18,503,9925422041,Liam,Inna, Londoño,4,8,70,63,M,41742123
07,001,99,05,90,603,1424505455,Mateo,Inna,duran,2,8,75,18,M,31589311
31,076,02,16,67,563,7097425806,Marta,arrieta,Ramírez,1,3,53,43,M,87013941
25,001,06,05,96,738,5642201969,Eleazar,arrieta,Mosquera,1,9,25,54,NB,17225911
31,067,99,10,63,305,2356729925,Cesar,rogers,Castro,3,3,40,60,NB,86977822
25,139,99,01,64,353,7302105888,tony,Inna,cuadrado,4,6,86,48,NB,84047134
31,020,00,15,56,67,3967408923,Safia,Moncada,rubio,3,8,41,19,F,64017634
15,001,99,03,41,522,9972620371,Santiago,duque, Londoño,4,5,28,62,M,85803077
01,001,00,02,45,476,1416245910,Fabio, agusto,Gutiérrez,1,4,21,31,NB,33574947
23,010,06,82,96,668,9330081638,Fabio,vega,Castro,1,7,44,19,M,23624416
27,360,99,20,66,75,9050887982,Jesús,García,Herrera,1,2,32,34,M,80935132
25,815,13,01,33,353,3893399292,Lara,aristizabal,Ortiz,4,0,87,61,NB,75770392
15,001,16,01,40,697,2599917919,Jeferson,rogers,rubio,4,4,43,68,NB,10012260
29,046,99,83,87,160,7057388570,Jesús,aristizabal,rincon,1,1,40,55,NB,63929781
12,215,99,14,17,38,7949539738,Marta, Martínez,Castro,4,7,54,41,M,96482356
28,211,03,19,36,416,5516822403,Paker,rolda,duran,1,1,13,57,NB,54195365
09,745,00,02,59,808,1118313397,Liam,arrieta,Gutiérrez,3,1,69,18,M,31838116
01,001,99,23,63,745,2286949613,Jeferson,Inna,Herrera,1,0,39,36,NB,14878156
23,260,04,08,20,928,8666781696,Santiago, Martínez,chud,4,5,59,24,M,34388100
27,088,00,30,43,687,4084536793,Jimena,JOHNSON,Ramírez,1,2,95,51,F,96771537
23,037,01,41,86,377,7101727639,tony,rojas,nieto,1,2,24,63,M,30913389
23,115,99,01,12,31,9831109545,Adara, agusto,pitt,3,9,28,49,NB,43202227
29,259,30,11,78,243,3168164851,Noah,García,duran,4,2,94,65,F,76115095
09,037,99,41,20,122,7227616183,Ben,Inna,Ruiz,3,2,24,65,NB,73841777
